artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,midi_abs,score_abs,midi_exists,score_exists
Vladimir Ashkenazy,6,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in B major BWV 868",47.613,Johann Sebastian Bach,534,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Prelude/02599.mid",https://www.youtube.com/watch?v=qvv7xIDbnDk,,02599,"Bach, J.S.: Das Wohltemperierte Klavier",2005-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Prelude/02599.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Prelude/musicxml_cleaned.musicxml",True,True
Sviatoslav Richter,0,"The Well-Tempered Clavier, Book I: No. 19 in A Major, BWV 864: Prelude",71.453,Johann Sebastian Bach,535,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02600.mid",https://www.youtube.com/watch?v=DpWYBm-6PBE,,02600,Bach: Well-Tempered Clavier Book I,2005-04-18,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02600.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml",True,True
Daniel Barenboim,9,"Bach, JS: The Well-Tempered Clavier, Book I, Prelude and Fugue No. 19 in A Major, BWV 864: Prelude",99.64,Johann Sebastian Bach,535,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02601.mid",https://www.youtube.com/watch?v=ZUIIZ6Kuzdk,,02601,"Bach, JS : Well-Tempered Clavier Book 1",2005-05-24,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02601.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml",True,True
Glenn Gould,15,"The Well-Tempered Clavier, Book 1: Prelude No. 19 in A Major, BWV 864",60.213,Johann Sebastian Bach,535,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02602.mid",https://www.youtube.com/watch?v=TP97je7CxQM,,02602,"Glenn Gould plays Bach: The Well-Tempered Clavier Books I & II, BWV 846-893",1993,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02602.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml",True,True
András Schiff,4,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in A major BWV 864",71.106,Johann Sebastian Bach,535,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02603.mid",https://www.youtube.com/watch?v=dftkVEUtv2k,,02603,András Schiff Plays Bach,2022-02-15,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02603.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in A major BWV 864",81.266,Johann Sebastian Bach,535,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02604.mid",https://www.youtube.com/watch?v=xoROzO1DdME,,02604,"Bach, J.S.: Das Wohltemperierte Klavier",2005-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/02604.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml",True,True
Sviatoslav Richter,0,"The Well-Tempered Clavier, Book I: No. 13 in F-Sharp Major, BWV 858: Fugue",134.56,Johann Sebastian Bach,538,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02614.mid",https://www.youtube.com/watch?v=R7YYxkznAyY,,02614,Bach: Well-Tempered Clavier Book I,2005-04-18,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02614.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml",True,True
Daniel Barenboim,9,"Bach, JS: The Well-Tempered Clavier, Book I, Prelude and Fugue No. 13 in F-Sharp Major, BWV 858: Fugue",130.08,Johann Sebastian Bach,538,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02615.mid",https://www.youtube.com/watch?v=VGYdFuxNRbo,,02615,"Bach, JS : Well-Tempered Clavier Book 1",2005-05-24,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02615.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml",True,True
Glenn Gould,15,"The Well-Tempered Clavier, Book 1: Fugue No. 13 in F-Sharp Major, BWV 858",136.613,Johann Sebastian Bach,538,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02616.mid",https://www.youtube.com/watch?v=LpyBVNbMCdY,,02616,"Glenn Gould plays Bach: The Well-Tempered Clavier Books I & II, BWV 846-893",1993,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02616.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml",True,True
András Schiff,4,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in F sharp major BWV 858",129.639,Johann Sebastian Bach,538,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02617.mid",https://www.youtube.com/watch?v=uDa-A8tQYgc,,02617,"Bach, J.S.: Well-Tempered Klavier",2008-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02617.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in F sharp major BWV 858",133.026,Johann Sebastian Bach,538,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02618.mid",https://www.youtube.com/watch?v=OtpfMpZJEgA,,02618,"Bach, J.S.: Das Wohltemperierte Klavier",2005-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/02618.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml",True,True
Sviatoslav Richter,0,"The Well-Tempered Clavier, Book I: No. 13 in F-Sharp Major, BWV 858: Prelude",83.8,Johann Sebastian Bach,540,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02624.mid",https://www.youtube.com/watch?v=lm5fOANENKs,,02624,Bach: Well-Tempered Clavier Book I,2005-04-18,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02624.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml",True,True
Glenn Gould,15,"The Well-Tempered Clavier, Book 1: Prelude No. 13 in F-Sharp Major, BWV 858",138.093,Johann Sebastian Bach,540,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02625.mid",https://www.youtube.com/watch?v=eDjWjTDR7Yg,,02625,"Glenn Gould plays Bach: The Well-Tempered Clavier Books I & II, BWV 846-893",1993,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02625.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml",True,True
Daniel Barenboim,9,"Bach, JS: The Well-Tempered Clavier, Book I, Prelude and Fugue No. 13 in F-Sharp Major, BWV 858: Prelude",80.72,Johann Sebastian Bach,540,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02626.mid",https://www.youtube.com/watch?v=vMcnbHTnnaI,,02626,"Bach, JS : Well-Tempered Clavier Book 1",2005-05-24,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02626.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml",True,True
András Schiff,4,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in F sharp major BWV 858",93.893,Johann Sebastian Bach,540,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02627.mid",https://www.youtube.com/watch?v=KopTNWHR5Pg,,02627,"Bach, J.S.: Well-Tempered Klavier",2008-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02627.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in F sharp major BWV 858",85.306,Johann Sebastian Bach,540,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02628.mid",https://www.youtube.com/watch?v=nwtrcTwdArQ,,02628,"Bach, J.S.: Das Wohltemperierte Klavier",2005-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/02628.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml",True,True
Sviatoslav Richter,0,"The Well-Tempered Clavier, Book I: No. 20 in A Minor, BWV 865: Prelude",55.173,Johann Sebastian Bach,541,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02629.mid",https://www.youtube.com/watch?v=W_kfXQSHMSU,,02629,Bach: Well-Tempered Clavier Book I,2005-04-18,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02629.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml",True,True
Daniel Barenboim,9,"Bach, JS: The Well-Tempered Clavier, Book I, Prelude and Fugue No. 20 in A Minor, BWV 865: Prelude",56.96,Johann Sebastian Bach,541,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02630.mid",https://www.youtube.com/watch?v=6E9w1fCIRpg,,02630,"Bach, JS : Well-Tempered Clavier Book 1",2005-05-24,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02630.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml",True,True
Glenn Gould,15,"The Well-Tempered Clavier, Book 1: Prelude No. 20 in A Minor, BWV 865",71.853,Johann Sebastian Bach,541,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02631.mid",https://www.youtube.com/watch?v=Tu8QEWKxjvs,,02631,"Glenn Gould plays Bach: The Well-Tempered Clavier Books I & II, BWV 846-893",1993,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02631.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml",True,True
András Schiff,4,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in A minor BWV 865",60.0,Johann Sebastian Bach,541,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02632.mid",https://www.youtube.com/watch?v=tAuaexxbAQw,,02632,András Schiff Plays Bach,2022-02-15,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02632.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in A minor BWV 865",63.346,Johann Sebastian Bach,541,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02633.mid",https://www.youtube.com/watch?v=IrYbwXpkvI8,,02633,"Bach, J.S.: Das Wohltemperierte Klavier",2005-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/02633.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml",True,True
Sviatoslav Richter,0,"The Well-Tempered Clavier, Book I: No. 15 in G Major, BWV 860: Prelude",48.413,Johann Sebastian Bach,542,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02634.mid",https://www.youtube.com/watch?v=AweMUhgnO5o,,02634,Bach: Well-Tempered Clavier Book I,2005-04-18,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02634.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml",True,True
Daniel Barenboim,9,"Bach, JS: The Well-Tempered Clavier, Book I, Prelude and Fugue No. 15 in G Major, BWV 860: Prelude",56.8,Johann Sebastian Bach,542,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02635.mid",https://www.youtube.com/watch?v=drvuwYmMwY8,,02635,"Bach, JS : Well-Tempered Clavier Book 1",2005-05-24,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02635.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml",True,True
Glenn Gould,15,"The Well-Tempered Clavier, Book 1: Prelude No. 15 in G Major, BWV 860",43.28,Johann Sebastian Bach,542,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02636.mid",https://www.youtube.com/watch?v=p084c8tFbXM,,02636,"Glenn Gould plays Bach: The Well-Tempered Clavier Books I & II, BWV 846-893",1993,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02636.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml",True,True
András Schiff,4,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in G major BWV 860",51.853,Johann Sebastian Bach,542,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02637.mid",https://www.youtube.com/watch?v=IVhuLkW6sbU,,02637,"Bach, J.S.: Well-Tempered Klavier",2008-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02637.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in G major BWV 860",50.666,Johann Sebastian Bach,542,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml","Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02638.mid",https://www.youtube.com/watch?v=D046qWXYIn0,,02638,"Bach, J.S.: Das Wohltemperierte Klavier",2005-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/02638.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml",True,True
