artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,midi_abs,score_abs,midi_exists,score_exists
Vladimir Horowitz,2,"Kreisleriana, Op. 16: 5. Sehr lebhaft",198.666,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01088.mid",https://www.youtube.com/watch?v=-xf3wh18uJk,,1088,Steinway Legends: Vladimir Horowitz,2007-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01088.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: V. Sehr lebhaft",200.506,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01089.mid",https://www.youtube.com/watch?v=u1Otq_dSk-A,,1089,Schumann: Piano Works,2003-09-22,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01089.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: No. 5, Sehr lebhaft",197.173,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01090.mid",https://www.youtube.com/watch?v=deEZaKwslHg,,1090,"Vladimir Horowitz in Recital at Academy of Music, Philadelphia, December 1, 1968",1971,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01090.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: No. 5, Sehr lebhaft",186.32,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01091.mid",https://www.youtube.com/watch?v=Mc8Skswrz0U,,1091,"Vladimir Horowitz in Recital at Constitution Hall, Washington D.C., November 17, 1968",1971,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01091.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: No. 5, Sehr lebhaft",194.093,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01092.mid",https://www.youtube.com/watch?v=3tGfQQH850A,,1092,"Vladimir Horowitz in Recital at Yale University, New Haven, November 3, 1968",1971,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01092.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Kreisleriana, Op. 16: 5. Sehr lebhaft",177.666,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01093.mid",https://www.youtube.com/watch?v=mIjePlSgyVo,,1093,Schumann: Piano Music,2002-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01093.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Kreisleriana, Op. 16: 5. Sehr lebhaft",178.706,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01094.mid",https://www.youtube.com/watch?v=y1S9GnGkvkk,,1094,Schumann: Piano Works Vol. 5,1992-03-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01094.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Kreisleriana, Op. 16: 5. Sehr lebhaft",168.346,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01095.mid",https://www.youtube.com/watch?v=eVxYaEOFWLU,,1095,Schumann: Kreisleriana; Humoreske,1974-09-19,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01095.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Martha Argerich,7,"Kreisleriana, Op. 16: 5. Sehr lebhaft",187.693,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01096.mid",https://www.youtube.com/watch?v=ZP3CqG_yH1w,,1096,Schumann Klavierkonzert / Kreisleriana,2010-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01096.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Martha Argerich,7,"Kreisleriana, Op.16: 5. Sehr lebhaft",187.0,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01097.mid",https://www.youtube.com/watch?v=0PlvrTtOQDc,,1097,Martha Argerich - Solo Works & Works for Piano Duo,1997-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01097.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Walter Gieseking,8,"Kreisleriana, Op. 16: V. Sehr lebhaft",150.666,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01098.mid",https://www.youtube.com/watch?v=_u02v2TLybU,,1098,Schumann: Piano Works,2014-06-03,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01098.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Claudio Arrau,11,"Kreisleriana, Op. 16: V. Sehr lebhaft",173.386,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01099.mid",https://www.youtube.com/watch?v=Qlih0SDLWXo,,1099,Claudio Arrau - A Retrospective,1983,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01099.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Murray Perahia,13,"Kreisleriana, Op. 16: V. Sehr lebhaft",165.44,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01100.mid",https://www.youtube.com/watch?v=ru8xJlYhlSo,,1100,Schumann: Kreisleriana & Piano Sonata No. 1,1997-08-21,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01100.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Murray Perahia,13,"Kreisleriana, Op. 16: V. Sehr lebhaft",165.746,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01101.mid",https://www.youtube.com/watch?v=KpghLVbyQDM,,1101,Murray Perahia Plays Schumann,1973,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01101.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Alicia de Larrocha,18,"Kreisleriana, Op. 16: 5. Sehr lebhaft",182.853,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01102.mid",https://www.youtube.com/watch?v=8ggw-ppVgIQ,,1102,Schumann: Carnaval; Kreisleriana; Faschingsswank aus Wien etc,2006-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01102.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Alfred Brendel,19,"Kreisleriana, Op. 16: 5. Sehr lebhaft",177.64,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01103.mid",https://www.youtube.com/watch?v=Y5WrmqLFbzQ,,1103,Alfred Brendel plays Liszt & Schumann,2005-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01103.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Evgeny Kissin,20,"Kreisleriana, Op. 16: Sehr lebhaft",214.906,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01105.mid",https://www.youtube.com/watch?v=DmVY5bIQc1A,,1105,Schumann Kreisleriana & Fantasy Op. 17: Classic Library Series,2004-04-16,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01105.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Evgeny Kissin,20,"Kreisleriana, Op. 16: V. Sehr lebhaft",211.933,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01106.mid",https://www.youtube.com/watch?v=HzjizUGzUs4,,1106,"Bach-Busoni Chaconne / Beethoven Rondo, Op. 51, No. 2; Beethoven Rondo a capriccio, Op. 129 / Schumann Kreisleriana, Op. 16",1999-01-11,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01106.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Radu Lupu,25,"Kreisleriana, Op. 16: 5. Sehr lebhaft",199.466,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01107.mid",https://www.youtube.com/watch?v=hHV-mnz6BMM,,1107,Schumann: Humoreske; Kinderszenen; Kreisleriana,1995-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01107.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Mitsuko Uchida,26,"Kreisleriana, Op.16: 5. Sehr lebhaft",187.92,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01108.mid",https://www.youtube.com/watch?v=Z8Lnb1aGJXc,,1108,Schumann: Carnival / Kreisleriana,1995-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01108.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Wilhelm Kempff,28,"Kreisleriana, Op. 16: No. 5 Sehr lebhaft",184.0,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01109.mid",https://www.youtube.com/watch?v=nqu9lMTYiRw,,1109,Schumann / Brahms: Complete 1950s Solo Recordings,2003-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01109.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Wilhelm Kempff,28,"Kreisleriana, Op. 16: No. 5 Sehr lebhaft",209.573,Robert Schumann,219,"Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01110.mid",https://www.youtube.com/watch?v=4R-wtzb4cOg,,1110,Schumann: Kinderszenen; Kreisleriana; Waldszenen,2000-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/01110.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: 1. Äusserst bewegt",180.0,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01111.mid",https://www.youtube.com/watch?v=gAqp9idDa2A,,1111,Deep Dive - Horowitz,2022-02-18,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01111.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: 1. Äusserst bewegt",172.12,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01114.mid",https://www.youtube.com/watch?v=Mp4XuHLYb8k,,1114,Steinway Legends: Vladimir Horowitz,2007-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01114.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op.16: 1. Äusserst bewegt",172.16,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01115.mid",https://www.youtube.com/watch?v=znu6i0vd6qk,,1115,Vladimir Horowitz - The Studio Recordings,1986-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01115.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: No. 1, Äußerst bewegt",154.466,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01117.mid",https://www.youtube.com/watch?v=sioeauS1VFg,,1117,"Vladimir Horowitz in Recital at Academy of Music, Philadelphia, December 1, 1968",1971,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01117.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: No. 1, Äußerst bewegt",155.346,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01118.mid",https://www.youtube.com/watch?v=cfTzdkHym9g,,1118,"Vladimir Horowitz in Recital at Constitution Hall, Washington D.C., November 17, 1968",1971,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01118.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Vladimir Horowitz,2,"Kreisleriana, Op. 16: No. 1, Äußerst bewegt",164.546,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01119.mid",https://www.youtube.com/watch?v=-H9tmICwVTQ,,1119,"Vladimir Horowitz in Recital at Yale University, New Haven, November 3, 1968",1971,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01119.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Kreisleriana, Op. 16: 1. Äusserst bewegt",158.09,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01120.mid",https://www.youtube.com/watch?v=8TPb6o8ssRU,,1120,Ashkenazy 50: Piano Encores,2013-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01120.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"Kreisleriana, Op. 16: 1. Äusserst bewegt",162.0,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01121.mid",https://www.youtube.com/watch?v=KUig99iCexQ,,1121,Schumann: Piano Music,2002-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01121.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Martha Argerich,7,"Kreisleriana, Op. 16: 1. Äusserst bewegt",156.2,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01122.mid",https://www.youtube.com/watch?v=ljMyIY_Zo6I,,1122,Martha Argerich - Solo Works & Works for Piano Duo,1997-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01122.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Martha Argerich,7,"Kreisleriana, Op. 16: 1. Äusserst bewegt",162.771,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01123.mid",https://www.youtube.com/watch?v=T_cKFmT9nzM,,1123,Schumann: Kinderszenen; Kreisleriana,1984-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01123.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Claudio Arrau,11,"Kreisleriana, Op. 16: I. Äußerst bewegt",137.36,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01124.mid",https://www.youtube.com/watch?v=LxPG6MakBGo,,1124,Claudio Arrau - A Retrospective,1983,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01124.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
Murray Perahia,13,"Kreisleriana, Op. 16: I. Äußerst bewegt",143.04,Robert Schumann,220,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml","Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01125.mid",https://www.youtube.com/watch?v=f0LXHYrq98k,,1125,Schumann: Kreisleriana & Piano Sonata No. 1,1997-08-21,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/01125.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml",True,True
